,CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,VIVIENDA_ENDUTIH_2015
31089,13,29,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31090,13,29,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31091,13,29,6,15,10,0,1,0,0,0,0,0,1,4,0,1,1,8,2
31092,13,29,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31093,13,29,6,16,16,5,5,4,3,0,0,0,2,3,2,2,6,27,2
31094,13,29,6,16,17,0,2,1,1,1,0,0,0,0,0,2,0,7,2
31095,13,29,6,16,18,3,4,6,1,0,1,2,0,4,7,2,2,29,2
31096,13,29,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31097,13,29,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31098,13,29,6,16,10,5,5,2,1,5,0,0,3,22,17,6,11,72,2
31099,13,29,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31100,13,29,7,17,21,1,0,2,0,0,0,0,0,0,2,0,1,5,2
31101,13,29,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31102,13,29,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31103,13,29,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31104,13,29,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31105,13,29,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31106,13,29,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31107,13,29,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31108,13,29,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31109,13,29,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31110,13,29,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31111,13,29,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31112,13,29,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31113,13,29,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31114,13,29,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31115,13,29,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31116,13,29,8,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2
31117,13,29,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31118,13,29,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31119,13,29,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31120,13,29,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31121,13,29,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31122,13,29,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31123,13,29,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31124,13,29,3,8,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2
31125,13,29,3,8,10,2,4,2,2,9,0,0,3,4,4,1,5,34,2
31126,13,29,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31127,13,29,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31128,13,29,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31129,13,29,3,9,10,0,0,1,0,0,0,0,0,3,1,0,0,5,2
31130,13,29,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31131,13,29,2,6,8,0,0,1,0,0,1,0,1,0,1,0,1,5,2
31132,13,29,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31133,13,29,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31134,13,29,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31135,13,29,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31136,13,29,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31137,13,29,2,7,10,1,2,3,0,2,0,0,2,1,0,2,1,13,2
31138,13,29,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31139,13,29,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,5,2
31140,13,29,0,1,1,2,2,2,1,1,0,0,1,2,4,2,3,18,2
31141,13,29,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31142,13,29,0,3,3,3,1,1,1,1,0,0,0,1,1,1,0,7,2
31143,13,29,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31144,13,29,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31145,13,29,0,4,6,2,5,0,1,1,0,0,0,0,3,0,1,11,2
31146,13,29,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31147,13,29,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31148,13,29,4,10,11,8,1,2,2,3,0,0,1,2,3,1,1,16,2
31149,13,29,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31150,13,29,4,12,13,1,0,0,0,1,0,0,0,0,0,0,0,1,2
31151,13,29,4,13,14,9,21,13,5,9,0,3,1,8,16,15,9,100,2
31152,13,44,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,13,44,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31154,13,44,6,15,18,0,1,0,0,0,0,0,1,0,0,0,0,2,0
31155,13,44,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31156,13,44,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,13,44,6,15,10,1,0,0,0,3,0,0,1,1,0,0,0,5,0
31158,13,44,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,13,44,6,16,16,1,4,1,1,0,0,0,0,2,0,0,1,9,0
31160,13,44,6,16,17,2,2,0,0,0,0,0,0,1,0,0,0,3,0
31161,13,44,6,16,18,0,1,0,0,0,0,0,0,0,0,1,0,2,0
31162,13,44,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,13,44,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31164,13,44,6,16,10,1,0,0,0,3,0,0,2,1,3,2,0,11,0
31165,13,44,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31166,13,44,7,17,21,0,0,0,0,1,0,0,0,3,4,0,2,10,0
31167,13,44,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31168,13,44,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31169,13,44,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31170,13,44,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31171,13,44,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31172,13,44,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,13,44,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31174,13,44,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31175,13,44,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31176,13,44,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31177,13,44,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31178,13,44,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31179,13,44,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31180,13,44,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,13,44,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31182,13,44,8,15,10,0,1,1,0,0,0,0,0,0,0,0,0,2,0
31183,13,44,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31184,13,44,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185,13,44,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31186,13,44,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31187,13,44,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31188,13,44,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31189,13,44,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31190,13,44,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31191,13,44,3,8,10,0,4,3,1,1,0,0,1,2,1,1,0,14,0
31192,13,44,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31193,13,44,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31194,13,44,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31195,13,44,3,9,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31196,13,44,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31197,13,44,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31198,13,44,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31199,13,44,2,6,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31200,13,44,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31201,13,44,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31202,13,44,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31203,13,44,2,7,10,0,1,0,0,1,0,0,0,0,0,0,0,2,0
31204,13,44,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31205,13,44,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,4,0
31206,13,44,0,1,1,0,0,0,2,2,0,0,1,0,0,0,0,5,0
31207,13,44,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31208,13,44,0,3,3,1,0,0,1,2,0,0,0,0,0,0,0,3,0
31209,13,44,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31210,13,44,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31211,13,44,0,4,6,0,0,1,0,1,0,0,1,2,1,0,0,6,0
31212,13,44,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31213,13,44,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31214,13,44,4,10,11,2,4,0,0,0,0,0,0,0,1,0,0,5,0
31215,13,44,4,11,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31216,13,44,4,12,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31217,13,44,4,13,14,1,8,1,1,5,0,0,0,5,1,3,2,26,0
31218,13,59,6,15,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31219,13,59,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31220,13,59,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31221,13,59,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31222,13,59,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31223,13,59,6,15,10,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31224,13,59,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31225,13,59,6,16,16,3,5,0,3,0,0,0,2,0,1,0,0,11,0
31226,13,59,6,16,17,0,1,0,0,0,0,0,0,1,0,0,0,2,0
31227,13,59,6,16,18,0,0,2,0,0,0,3,0,2,1,0,0,8,0
31228,13,59,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31229,13,59,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31230,13,59,6,16,10,2,0,1,2,0,0,0,1,5,2,6,1,18,0
31231,13,59,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31232,13,59,7,17,21,2,2,1,0,0,0,0,0,0,2,0,0,5,0
31233,13,59,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31234,13,59,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31235,13,59,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31236,13,59,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31237,13,59,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31238,13,59,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31239,13,59,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31240,13,59,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31241,13,59,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31242,13,59,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31243,13,59,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244,13,59,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31245,13,59,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246,13,59,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247,13,59,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31248,13,59,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249,13,59,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250,13,59,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31251,13,59,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31252,13,59,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31253,13,59,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31254,13,59,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31255,13,59,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31256,13,59,3,8,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31257,13,59,3,8,10,1,1,4,2,0,0,0,0,2,3,2,1,15,0
31258,13,59,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31259,13,59,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31260,13,59,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31261,13,59,3,9,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31262,13,59,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263,13,59,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31264,13,59,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31265,13,59,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31266,13,59,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31267,13,59,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31268,13,59,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31269,13,59,2,7,10,0,0,0,0,1,0,0,2,1,0,0,0,4,0
31270,13,59,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31271,13,59,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,5,0
31272,13,59,0,1,1,0,2,2,0,0,0,0,1,0,0,2,1,8,0
31273,13,59,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31274,13,59,0,3,3,1,1,0,0,0,0,0,1,0,0,0,1,3,0
31275,13,59,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31276,13,59,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31277,13,59,0,4,6,3,0,0,0,0,0,0,1,0,0,1,0,2,0
31278,13,59,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31279,13,59,1,5,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31280,13,59,4,10,11,0,1,0,4,0,0,0,0,3,1,1,0,10,0
31281,13,59,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31282,13,59,4,12,13,0,2,0,1,0,0,0,0,0,0,0,0,3,0
31283,13,59,4,13,14,1,10,6,5,0,0,0,2,4,3,5,1,36,0
31482,13,30,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31483,13,30,6,15,17,1,1,0,0,0,0,0,0,0,0,0,0,1,2
31484,13,30,6,15,18,1,0,0,0,2,2,0,0,1,4,3,0,12,2
31485,13,30,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31486,13,30,6,15,20,0,0,1,0,0,0,0,0,0,0,0,0,1,2
31487,13,30,6,15,10,0,0,0,2,1,1,1,0,0,0,0,1,6,2
31488,13,30,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31489,13,30,6,16,16,4,5,5,1,2,1,1,6,0,6,3,4,34,2
31490,13,30,6,16,17,1,4,2,2,6,1,0,3,0,2,2,0,22,2
31491,13,30,6,16,18,11,7,12,8,9,6,5,8,18,3,8,7,91,2
31492,13,30,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31493,13,30,6,16,20,0,0,1,0,2,0,0,1,0,0,0,0,4,2
31494,13,30,6,16,10,3,9,3,5,9,4,2,3,1,5,4,2,47,2
31495,13,30,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31496,13,30,7,17,21,0,1,0,0,2,0,0,0,1,1,1,0,6,2
31497,13,30,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31498,13,30,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31499,13,30,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31500,13,30,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31501,13,30,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31502,13,30,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31503,13,30,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31504,13,30,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31505,13,30,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31506,13,30,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31507,13,30,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31508,13,30,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31509,13,30,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31510,13,30,8,15,23,0,0,0,0,1,0,0,0,0,0,0,0,1,2
31511,13,30,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31512,13,30,8,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2
31513,13,30,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31514,13,30,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31515,13,30,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31516,13,30,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31517,13,30,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31518,13,30,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31519,13,30,3,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2
31520,13,30,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31521,13,30,3,8,10,6,11,3,17,13,5,7,11,4,18,12,6,107,2
31522,13,30,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31523,13,30,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31524,13,30,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31525,13,30,3,9,10,1,3,0,0,10,0,0,5,0,2,0,1,21,2
31526,13,30,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31527,13,30,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31528,13,30,2,6,9,0,0,0,0,0,0,1,0,1,0,0,0,2,2
31529,13,30,2,6,10,0,0,0,0,0,0,2,0,1,0,0,0,3,2
31530,13,30,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31531,13,30,2,7,8,0,0,0,0,0,0,0,0,1,0,0,0,1,2
31532,13,30,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31533,13,30,2,7,10,1,1,2,0,0,2,2,5,3,1,2,1,19,2
31534,13,30,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31535,13,30,0,0,0,1,1,1,2,2,2,1,7,1,1,2,3,23,2
31536,13,30,0,1,1,0,7,2,5,5,2,3,10,2,16,5,1,58,2
31537,13,30,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
31538,13,30,0,3,3,0,1,5,0,2,2,0,4,0,4,3,0,21,2
31539,13,30,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31540,13,30,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31541,13,30,0,4,6,1,2,1,5,3,8,0,4,2,13,2,0,40,2
31542,13,30,5,14,15,0,2,0,0,0,0,0,0,0,0,0,0,2,2
31543,13,30,1,5,7,0,5,0,1,5,0,0,3,1,0,0,1,16,2
31544,13,30,4,10,11,5,5,7,6,11,9,6,7,4,9,14,3,81,2
31545,13,30,4,11,12,0,0,0,0,0,0,1,0,0,0,0,0,1,2
31546,13,30,4,12,13,0,2,0,3,2,0,0,0,0,4,0,0,11,2
31547,13,30,4,13,14,13,43,9,25,22,7,11,42,23,26,9,13,230,2
32076,13,36,6,15,16,0,0,0,0,0,0,0,1,1,0,0,0,2,0
32077,13,36,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32078,13,36,6,15,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32079,13,36,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32080,13,36,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32081,13,36,6,15,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32082,13,36,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32083,13,36,6,16,16,0,0,0,0,2,0,0,1,1,0,0,1,5,0
32084,13,36,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32085,13,36,6,16,18,0,0,0,0,0,0,2,0,0,0,0,0,2,0
32086,13,36,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32087,13,36,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32088,13,36,6,16,10,0,1,0,0,0,0,0,0,0,0,1,0,2,0
32089,13,36,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32090,13,36,7,17,21,0,0,0,0,0,0,0,0,0,0,2,1,3,0
32091,13,36,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32092,13,36,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32093,13,36,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32094,13,36,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32095,13,36,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32096,13,36,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32097,13,36,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32098,13,36,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32099,13,36,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32100,13,36,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32101,13,36,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32102,13,36,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32103,13,36,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32104,13,36,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32105,13,36,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32106,13,36,8,15,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32107,13,36,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32108,13,36,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32109,13,36,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32110,13,36,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32111,13,36,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32112,13,36,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32113,13,36,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32114,13,36,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32115,13,36,3,8,10,0,0,0,1,0,0,0,1,0,0,0,1,3,0
32116,13,36,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32117,13,36,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32118,13,36,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32119,13,36,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32120,13,36,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32121,13,36,2,6,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32122,13,36,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32123,13,36,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32124,13,36,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32125,13,36,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32126,13,36,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32127,13,36,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32128,13,36,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32129,13,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32130,13,36,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0
32131,13,36,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32132,13,36,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32133,13,36,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32134,13,36,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32135,13,36,0,4,6,0,1,0,0,0,0,0,1,0,0,0,0,2,0
32136,13,36,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32137,13,36,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32138,13,36,4,10,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32139,13,36,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32140,13,36,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32141,13,36,4,13,14,0,1,0,0,0,0,0,0,0,0,0,3,4,0
32142,13,41,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32143,13,41,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32144,13,41,6,15,18,0,1,0,1,0,0,0,0,0,0,0,0,2,0
32145,13,41,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32146,13,41,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32147,13,41,6,15,10,0,0,0,0,0,1,0,0,3,0,1,4,9,0
32148,13,41,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32149,13,41,6,16,16,0,2,5,0,1,2,6,0,0,0,0,0,16,0
32150,13,41,6,16,17,1,0,1,0,2,4,3,0,0,0,0,0,10,0
32151,13,41,6,16,18,3,4,4,1,2,2,3,3,3,3,2,3,30,0
