,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,cve_est,cve_mun,Cluster_km,Cluster_birch
11679,12,3,1,1,1,1,1,4,1,1,6,9,1,0
11680,14,3,1,1,1,1,1,2,1,1,6,9,1,0
11681,15,3,1,1,1,1,1,3,1,1,6,9,1,0
11682,16,2,1,1,1,1,2,4,1,1,6,9,1,0
11683,17,2,1,1,1,1,1,3,1,1,6,9,1,0
11684,18,3,1,1,1,1,1,2,1,1,6,9,1,0
11685,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11686,5,2,1,1,1,1,1,4,1,1,6,10,3,2
11687,1,3,1,1,1,1,2,4,1,1,6,10,3,2
11688,2,3,1,1,1,1,1,2,1,1,6,10,3,2
11689,3,3,1,1,1,1,1,4,1,1,6,10,3,2
11690,4,2,1,1,1,1,2,2,1,1,6,10,3,2
11691,1,3,1,1,1,1,1,3,1,1,6,10,3,2
11692,2,2,1,1,1,1,2,6,2,2,6,10,3,2
11693,4,3,1,1,1,1,2,2,1,1,6,10,3,2
11694,5,3,1,1,1,1,1,3,1,1,6,10,3,2
11695,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11696,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11697,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11698,5,3,1,1,1,1,1,5,1,1,6,10,3,2
11699,1,2,1,1,1,1,1,1,1,1,6,10,3,2
11700,2,2,1,1,1,1,1,3,1,1,6,10,3,2
11701,3,3,1,1,1,1,2,1,1,1,6,10,3,2
11702,4,2,1,1,1,1,1,4,1,1,6,10,3,2
11703,5,3,1,1,1,1,2,3,1,1,6,10,3,2
11704,1,3,1,1,1,1,1,2,1,1,6,10,3,2
11705,2,3,1,1,1,1,1,5,1,1,6,10,3,2
11706,3,3,1,1,1,1,1,5,1,1,6,10,3,2
11707,4,1,1,1,1,1,1,4,1,1,6,10,3,2
11708,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11709,2,3,1,1,1,1,1,5,1,1,6,10,3,2
11710,3,3,1,1,1,1,1,3,1,1,6,10,3,2
11711,4,3,1,1,1,1,2,5,1,1,6,10,3,2
11712,5,2,1,1,1,1,1,8,1,1,6,10,1,0
11713,1,3,1,1,1,1,1,6,1,1,6,10,3,2
11714,2,3,1,1,1,1,1,2,1,1,6,10,3,2
11715,3,3,1,1,1,1,1,3,1,1,6,10,3,2
11716,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11717,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11718,1,3,1,1,1,1,1,1,1,1,6,10,3,2
11719,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11720,2,3,1,1,1,1,1,5,1,1,6,10,3,2
11721,3,3,1,1,1,1,1,2,1,1,6,10,3,2
11722,4,3,1,1,1,2,2,1,1,1,6,10,3,2
11723,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11724,1,2,1,1,1,1,1,2,1,1,6,10,3,2
11725,2,2,1,1,1,1,2,4,1,1,6,10,3,2
11726,3,2,1,1,1,1,1,4,1,1,6,10,3,2
11727,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11728,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11729,2,3,1,1,1,1,1,5,1,1,6,10,3,2
11730,3,2,1,1,1,1,1,5,1,1,6,10,3,2
11731,4,3,1,1,1,1,2,1,1,1,6,10,3,2
11732,1,2,1,1,1,1,1,5,1,1,6,10,3,2
11733,2,3,1,1,1,1,1,5,1,1,6,10,3,2
11734,3,3,1,1,1,1,1,2,1,1,6,10,3,2
11735,4,2,1,1,1,1,1,4,1,1,6,10,3,2
11736,5,3,1,1,1,1,2,3,1,1,6,10,3,2
11737,1,2,1,1,1,2,1,2,1,1,6,10,3,2
11738,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11739,3,3,1,1,1,1,1,2,1,1,6,10,3,2
11740,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11741,2,2,1,1,1,1,1,3,1,1,6,10,3,2
11742,3,3,1,1,1,1,1,2,1,1,6,10,3,2
11743,5,3,1,1,1,1,1,2,1,1,6,10,3,2
11744,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11745,2,3,1,1,1,1,1,4,1,1,6,10,3,2
11746,4,3,1,1,1,1,2,3,1,1,6,10,3,2
11747,5,3,1,1,1,1,2,2,1,1,6,10,3,2
11748,1,3,1,1,1,1,1,3,1,1,6,10,3,2
11749,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11750,3,2,1,1,1,1,2,2,1,1,6,10,3,2
11751,19,2,1,1,1,1,1,1,1,1,6,9,1,0
11752,20,2,1,1,1,1,1,3,1,1,6,9,1,0
11753,1,3,1,1,1,1,1,5,1,1,6,9,3,2
11754,2,2,1,1,1,1,1,1,1,1,6,9,3,2
11755,3,2,1,1,1,1,2,8,1,1,6,9,3,0
11756,4,2,1,1,1,1,1,3,1,1,6,9,3,2
11757,8,3,1,1,1,1,1,6,1,1,6,9,1,0
11758,10,2,1,1,1,1,1,2,1,1,6,9,1,0
11759,11,2,1,1,1,1,1,2,1,1,6,9,1,0
11760,12,2,1,1,1,1,1,4,1,1,6,9,1,0
11761,13,3,1,1,1,1,1,6,1,1,6,9,1,0
11762,14,3,1,1,1,1,1,2,1,1,6,9,1,0
11763,15,3,1,1,1,1,1,8,1,1,6,9,1,0
11764,16,3,1,1,1,1,1,12,1,1,6,9,1,0
11765,18,2,1,1,1,1,1,6,1,1,6,9,1,0
11766,19,2,1,1,1,1,1,3,1,1,6,9,1,0
11767,1,3,1,1,1,1,1,6,1,1,6,9,3,2
11768,2,1,2,1,2,2,2,2,1,1,6,9,3,2
11769,3,3,1,1,1,1,1,3,1,1,6,9,3,2
11770,4,2,1,1,1,1,1,4,1,1,6,9,3,2
11771,7,2,1,1,1,1,2,2,1,1,6,9,1,0
11772,8,2,2,1,1,1,1,4,1,1,6,9,1,0
11773,9,2,2,1,1,1,1,3,1,1,6,9,1,0
11774,11,2,2,1,1,1,1,10,2,3,6,9,1,0
11775,12,3,1,1,1,1,1,4,1,1,6,9,1,0
11776,13,2,2,1,1,1,1,1,1,1,6,9,1,0
11777,14,3,2,1,1,2,2,2,1,1,6,9,1,0
11778,16,2,2,1,1,1,1,3,1,1,6,9,1,0
11779,17,2,2,1,1,1,1,6,1,1,6,9,1,0
11780,18,2,2,1,1,1,2,3,1,1,6,9,1,0
11781,19,2,2,1,1,1,2,5,2,2,6,9,1,0
11782,20,2,1,1,1,2,2,1,1,1,6,9,1,0
11783,1,2,1,1,1,1,2,2,1,1,6,9,3,2
11784,2,2,1,1,1,1,1,4,1,1,6,9,3,2
11785,3,3,1,1,1,1,1,3,1,1,6,9,3,2
11786,4,1,1,1,1,1,1,5,1,1,6,9,3,2
11787,5,3,1,1,1,1,1,3,1,1,6,9,3,2
11788,6,2,1,1,1,1,1,5,1,1,6,9,1,0
11789,7,2,1,1,1,1,2,3,1,1,6,9,1,0
11790,4,3,1,1,1,1,1,3,1,1,6,10,3,2
11791,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11792,1,3,1,1,1,1,2,2,1,1,6,10,3,2
11793,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11794,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11795,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11796,2,3,1,1,1,1,1,6,1,1,6,10,3,2
11797,3,3,1,1,1,2,1,2,1,1,6,10,3,2
11798,4,1,1,1,1,1,1,5,1,1,6,10,3,2
11799,5,2,1,1,1,1,1,3,1,1,6,10,3,2
11800,1,3,1,1,1,1,1,6,1,1,6,10,3,2
11801,3,3,1,1,1,1,1,4,1,1,6,10,3,2
11802,4,3,1,1,1,1,1,3,1,1,6,10,3,2
11803,5,3,1,1,1,1,1,3,1,1,6,10,3,2
11804,1,3,1,1,1,1,1,5,1,1,6,10,3,2
11805,2,3,1,1,1,1,1,4,1,1,6,10,3,2
11806,3,3,1,1,1,1,1,6,1,1,6,10,3,2
11807,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11808,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11809,2,2,1,1,1,1,1,4,1,1,6,10,3,2
11810,3,3,1,1,1,1,2,2,1,1,6,10,3,2
11811,5,3,1,1,1,1,1,6,1,1,6,10,1,0
11812,1,3,1,1,1,1,1,2,1,1,6,10,3,2
11813,2,3,1,1,1,1,2,4,1,1,6,10,3,2
11814,3,3,1,1,1,1,1,7,1,1,6,10,3,2
11815,4,3,1,1,1,2,1,3,1,1,6,10,3,2
11816,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11817,1,2,1,1,1,1,1,4,1,1,6,10,3,2
11818,2,3,1,1,1,1,1,2,1,1,6,10,3,2
11819,3,3,1,1,1,1,1,4,1,1,6,10,3,2
11820,4,3,1,1,1,1,2,3,1,1,6,10,3,2
11821,5,2,1,1,1,1,1,3,1,1,6,10,3,2
11822,5,3,1,1,1,1,1,7,1,1,6,10,1,0
11823,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11824,2,2,1,1,1,1,1,3,1,1,6,10,3,2
11825,3,3,1,1,1,1,1,5,1,1,6,10,3,2
11826,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11827,5,2,1,1,1,1,1,4,1,1,6,10,3,2
11828,1,3,1,1,1,1,1,2,1,1,6,10,3,2
11829,2,2,1,1,1,1,2,6,1,1,6,10,3,2
11830,3,3,1,1,1,1,2,1,1,1,6,10,3,2
11831,4,2,1,1,1,1,1,4,1,1,6,10,3,2
11832,5,2,1,1,1,1,1,4,1,1,6,10,3,2
11833,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11834,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11835,4,3,1,1,1,1,2,4,1,1,6,10,3,2
11836,5,3,1,1,1,1,2,3,1,1,6,10,3,2
11837,3,2,1,1,1,1,1,2,1,1,6,10,3,2
11838,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11839,5,2,1,1,1,1,1,2,1,1,6,10,3,2
11840,2,3,1,1,1,1,1,4,1,1,6,10,3,2
11841,4,3,1,1,1,1,1,3,1,1,6,10,3,2
11842,5,3,1,1,1,1,2,1,1,1,6,10,3,2
11843,1,3,1,1,1,1,1,3,1,1,6,10,3,2
11844,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11845,4,3,1,1,1,1,1,3,1,1,6,10,3,2
11846,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11847,2,3,1,1,1,1,1,5,1,1,6,10,3,2
11848,3,3,1,1,1,1,1,1,1,1,6,10,3,2
11849,4,2,1,1,1,2,1,1,1,1,6,10,3,2
11850,5,3,1,1,1,1,1,5,1,1,6,10,3,2
11851,8,2,1,1,1,1,1,3,1,1,6,9,1,0
11852,9,3,1,1,1,1,1,4,1,1,6,9,1,0
11853,10,2,1,1,1,1,1,4,1,1,6,9,1,0
11854,11,2,1,1,1,1,2,8,1,1,6,9,1,0
11855,12,3,1,1,1,1,1,2,1,1,6,9,1,0
11856,13,2,1,1,1,2,2,5,1,1,6,9,1,0
11857,14,2,1,1,1,1,1,2,1,1,6,9,1,0
11858,15,2,1,1,1,1,1,6,1,1,6,9,1,0
11859,17,3,1,1,1,1,2,4,1,1,6,9,1,0
11860,18,2,1,1,1,1,1,5,1,1,6,9,1,0
11861,19,2,1,1,1,1,2,5,1,1,6,9,1,0
11862,1,3,1,1,1,1,2,2,1,1,6,9,3,2
11863,2,3,1,1,1,1,1,2,1,1,6,9,3,2
11864,3,2,1,1,1,1,2,5,1,1,6,9,3,2
11865,4,3,1,1,1,1,1,3,1,1,6,9,3,2
11866,5,2,1,1,1,2,2,2,1,1,6,9,3,2
11867,7,3,1,1,1,1,2,2,1,1,6,9,1,0
11868,8,2,1,1,1,1,1,3,1,1,6,9,1,0
11869,9,3,1,1,1,1,2,2,1,1,6,9,1,0
11870,10,3,1,1,1,1,1,2,1,1,6,9,1,0
11871,11,3,1,1,1,2,2,1,1,1,6,9,1,0
11872,12,3,1,1,1,1,1,4,1,1,6,9,1,0
11873,13,3,1,1,1,1,1,5,1,1,6,9,1,0
11874,14,3,1,1,1,1,2,1,1,1,6,9,1,0
11875,17,3,1,1,1,1,1,2,1,1,6,9,1,0
11876,18,2,1,1,1,1,1,4,1,1,6,9,1,0
11877,19,2,1,1,1,1,1,2,1,1,6,9,1,0
11878,20,2,1,1,1,1,1,5,1,1,6,9,1,0
11879,1,2,1,1,1,1,1,4,1,1,6,1,2,3
11880,2,2,1,1,1,1,2,3,1,1,6,1,2,3
11881,3,2,1,1,1,1,1,2,1,1,6,1,2,3
11882,4,2,1,1,1,1,1,3,1,1,6,1,2,3
11883,5,2,1,1,1,1,1,2,1,1,6,1,1,0
11884,6,2,2,1,1,1,1,3,1,1,6,1,1,0
11885,7,2,1,1,1,2,2,1,1,1,6,1,1,0
11886,8,2,1,1,1,1,1,5,1,1,6,1,1,0
11887,10,2,1,2,1,2,2,2,1,1,6,1,1,0
11888,12,2,1,1,1,1,1,5,1,1,6,1,1,0
11889,13,2,2,2,1,1,1,4,1,1,6,1,1,0
11890,2,3,1,1,1,1,1,2,1,1,6,10,3,2
11891,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11892,5,3,1,1,1,1,1,2,1,1,6,10,3,2
11893,1,3,1,1,1,1,2,3,1,1,6,10,3,2
11894,3,3,1,1,1,1,1,3,1,1,6,10,3,2
11895,5,3,1,1,1,1,1,1,1,1,6,10,3,2
11896,1,2,1,1,1,1,1,3,1,1,6,10,3,2
11897,2,3,1,1,1,1,2,1,1,1,6,10,3,2
11898,3,2,1,1,1,1,2,4,1,1,6,10,3,2
11899,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11900,5,3,1,1,1,1,1,5,1,1,6,10,3,2
11901,1,2,1,1,1,1,1,4,1,1,6,10,3,2
11902,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11903,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11904,1,2,1,1,1,1,1,6,1,1,6,10,3,2
11905,2,3,1,1,1,1,1,7,1,1,6,10,3,2
11906,3,2,1,1,1,1,1,3,1,1,6,10,3,2
11907,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11908,5,2,1,1,1,1,1,5,1,1,6,10,3,2
11909,2,2,1,1,1,1,1,9,1,1,6,10,3,2
11910,3,3,1,1,1,1,1,8,1,1,6,10,3,2
11911,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11912,5,3,1,1,1,1,1,1,1,1,6,10,3,2
11913,2,3,1,1,1,1,1,4,1,1,6,10,3,2
11914,3,3,1,1,1,1,1,4,1,1,6,10,3,2
11915,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11916,5,3,1,1,1,1,1,2,1,1,6,10,3,2
11917,1,3,1,1,1,1,1,3,1,1,6,10,3,2
11918,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11919,3,3,1,1,1,1,1,1,1,1,6,10,3,2
11920,5,3,1,1,1,1,1,5,1,1,6,10,3,2
11921,4,3,1,1,1,1,1,1,1,1,6,10,3,2
11922,5,3,1,1,1,1,1,1,1,1,6,10,3,2
11923,1,3,1,1,1,1,1,3,1,1,6,10,3,2
11924,2,3,1,1,1,1,1,2,1,1,6,10,3,2
11925,3,3,1,1,1,1,1,3,1,1,6,10,3,2
11926,4,3,1,1,1,1,1,1,1,1,6,10,3,2
11927,5,3,1,1,1,1,1,2,1,1,6,10,3,2
11928,1,3,1,1,1,1,1,1,1,1,6,10,3,2
11929,2,3,1,1,1,1,2,3,1,1,6,10,3,2
11930,3,3,1,1,1,1,2,2,1,1,6,10,3,2
11931,4,3,1,1,1,1,1,3,1,1,6,10,3,2
11932,5,3,1,1,1,1,1,2,1,1,6,10,3,2
11933,2,3,1,1,1,1,1,2,1,1,6,10,3,2
11934,3,3,1,1,1,1,1,2,1,1,6,10,3,2
11935,4,3,1,1,1,1,1,4,1,1,6,10,3,2
11936,1,3,1,1,1,1,1,1,1,1,6,10,3,2
11937,2,3,1,1,1,1,1,4,1,1,6,10,3,2
11938,3,3,1,1,1,1,1,2,1,1,6,10,3,2
11939,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11940,5,3,1,1,1,1,1,5,1,1,6,10,3,2
11941,1,3,1,1,1,1,2,2,1,1,6,10,3,2
11942,2,3,1,1,1,1,1,3,1,1,6,10,3,2
11943,3,3,1,1,1,1,1,4,1,1,6,10,3,2
11944,4,3,1,1,1,1,1,3,1,1,6,10,3,2
11945,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11946,1,3,1,1,1,1,1,2,1,1,6,10,3,2
11947,4,3,1,1,1,1,1,2,1,1,6,10,3,2
11948,5,3,1,1,1,1,1,4,1,1,6,10,3,2
11949,1,3,1,1,1,1,2,1,1,1,6,10,3,2
11950,2,2,1,1,1,1,1,3,1,1,6,10,3,2
11951,3,2,1,1,1,1,1,4,1,1,6,10,3,2
11952,4,3,1,1,1,1,1,5,1,1,6,10,3,2
11953,14,2,1,1,1,1,1,5,1,1,6,1,1,0
11954,15,2,1,1,1,1,1,4,1,1,6,1,1,0
11955,16,2,1,1,1,1,1,2,1,1,6,1,1,0
11956,17,2,4,2,1,1,1,2,1,1,6,1,1,0
11957,19,2,2,2,1,1,2,5,1,1,6,1,1,0
11958,20,2,4,1,1,2,2,3,1,1,6,1,1,0
11959,1,2,2,2,1,2,2,1,1,1,6,3,2,3
11960,2,2,2,2,1,2,2,2,1,1,6,3,2,3
11961,3,1,4,1,1,1,2,4,1,1,6,3,2,3
11962,4,2,1,2,1,1,1,4,1,1,6,3,1,0
11963,5,2,2,1,1,1,2,4,1,1,6,3,1,0
11964,6,2,1,1,1,2,2,2,1,1,6,3,1,0
11965,7,2,1,1,1,1,2,2,1,1,6,3,1,0
11966,8,2,1,2,1,1,2,5,1,1,6,3,1,0
11967,9,2,1,1,1,1,1,4,1,1,6,3,1,0
11968,10,2,2,1,1,1,2,3,1,1,6,3,1,0
11969,11,2,1,1,1,1,1,4,1,1,6,3,1,0
11970,12,2,1,1,1,1,2,3,1,1,6,3,1,0
11971,13,2,1,1,1,1,1,5,1,1,6,3,1,0
11972,14,3,1,2,1,1,1,3,1,1,6,3,1,0
11973,15,2,1,1,1,1,1,17,2,4,6,3,1,0
11974,16,2,1,2,1,1,2,2,1,1,6,3,1,0
11975,18,2,1,1,1,2,2,2,1,1,6,3,1,0
11976,19,2,1,1,1,1,2,4,1,1,6,3,1,0
11977,1,3,1,1,1,1,1,4,1,1,6,4,2,3
11978,2,3,1,1,1,1,1,2,1,1,6,4,2,3
11979,3,2,1,1,1,1,1,2,1,1,6,4,2,3
11980,4,2,1,1,1,1,1,4,1,1,6,4,1,0
11981,5,2,1,1,1,1,1,6,1,1,6,4,1,0
11982,7,3,1,1,1,1,1,1,1,1,6,4,1,0
11983,8,3,1,1,1,1,1,2,1,1,6,4,1,0
11984,9,3,1,1,1,1,1,2,1,1,6,4,1,0
11985,10,3,1,1,1,1,1,3,1,1,6,4,1,0
11986,11,2,1,1,1,1,2,1,1,1,6,4,1,0
11987,13,2,1,1,1,2,2,1,1,1,6,4,1,0
11988,14,3,1,1,1,1,1,5,1,1,6,4,1,0
11989,15,2,1,1,1,1,1,3,1,1,6,4,1,0
11990,16,3,1,1,1,1,2,1,1,1,6,4,1,0
11991,17,2,1,1,1,1,2,5,1,1,6,4,1,0
11992,18,3,1,1,1,1,1,1,1,1,6,4,1,0
11993,19,3,1,1,1,1,1,3,1,1,6,4,1,0
11994,1,2,1,1,1,1,1,1,1,1,6,4,2,3
11995,2,3,1,1,1,1,1,1,1,1,6,4,2,3
11996,1,3,1,1,1,1,1,4,1,1,6,10,3,2
11997,2,3,1,1,1,1,1,4,1,1,6,10,3,2
11998,3,3,1,1,1,1,1,4,1,1,6,10,3,2
11999,4,3,1,1,1,1,1,4,1,1,6,10,3,2
12000,1,3,1,1,1,1,1,4,1,1,6,10,3,2
12001,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12002,3,3,1,1,1,1,1,4,1,1,6,10,3,2
12003,4,3,1,1,1,1,1,3,1,1,6,10,3,2
12004,2,3,1,1,1,1,1,2,1,1,6,10,3,2
12005,3,3,1,1,1,1,1,4,1,1,6,10,3,2
12006,5,3,1,1,1,1,1,5,1,1,6,10,3,2
12007,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12008,3,3,1,1,1,1,1,6,1,1,6,10,3,2
12009,4,3,1,1,1,1,1,3,1,1,6,10,3,2
12010,5,3,1,1,1,1,1,4,1,1,6,10,3,2
12011,1,3,1,1,1,1,2,3,1,1,6,10,3,2
12012,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12013,3,3,1,1,1,1,1,4,1,1,6,10,3,2
12014,4,3,1,1,1,1,1,4,1,1,6,10,3,2
12015,5,3,1,1,1,1,1,3,1,1,6,10,3,2
12016,1,3,1,1,1,1,1,1,1,1,6,10,3,2
12017,2,3,1,1,1,1,1,3,1,1,6,10,3,2
12018,3,3,1,1,1,1,1,3,1,1,6,10,3,2
12019,4,3,1,1,1,1,1,3,1,1,6,10,3,2
12020,5,3,1,1,1,1,2,2,1,1,6,10,3,2
12021,1,3,1,1,1,1,1,5,1,1,6,10,3,2
12022,2,2,1,1,1,1,1,4,1,1,6,10,3,2
12023,3,3,1,1,1,1,1,6,1,1,6,10,3,2
12024,4,3,1,1,1,1,1,3,1,1,6,10,3,2
12025,5,3,1,1,1,1,1,2,1,1,6,10,3,2
12026,1,3,1,1,1,1,1,4,2,2,6,10,3,2
12027,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12028,3,2,1,1,1,1,1,5,1,1,6,10,3,2
12029,5,3,1,1,1,1,1,2,1,1,6,10,3,2
12030,2,3,1,1,1,1,1,1,1,1,6,10,3,2
12031,3,3,1,1,1,1,1,1,1,1,6,10,3,2
12032,5,3,1,1,1,1,2,1,1,1,6,10,3,2
12033,1,3,1,1,1,1,1,2,1,1,6,10,3,2
12034,2,3,1,1,1,1,1,3,1,1,6,10,3,2
12035,3,3,1,1,1,1,1,4,1,1,6,10,3,2
12036,4,3,1,1,1,1,1,2,1,1,6,10,3,2
12037,5,3,1,1,1,1,1,3,1,1,6,10,3,2
12038,1,3,1,1,1,2,2,4,1,1,6,10,3,2
12039,2,3,1,1,1,1,1,1,1,1,6,10,3,2
12040,3,2,1,1,1,1,1,3,1,1,6,10,3,2
12041,4,3,1,1,1,1,1,1,1,1,6,10,3,2
12042,5,3,1,1,1,1,1,4,1,1,6,10,3,2
12043,1,3,1,1,1,1,1,4,1,1,6,10,3,2
12044,2,3,1,1,1,1,2,6,1,1,6,10,3,2
12045,3,3,1,1,1,1,1,9,1,1,6,10,3,2
12046,5,3,1,1,1,1,1,2,1,1,6,10,3,2
12047,1,3,1,1,1,1,1,3,1,1,6,10,3,2
12048,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12049,3,3,1,1,1,1,1,4,1,1,6,10,3,2
12050,4,3,1,1,1,1,1,3,1,1,6,10,3,2
12051,1,3,1,1,1,1,1,3,1,1,6,10,3,2
12052,2,3,1,1,1,1,1,3,1,1,6,10,3,2
12053,3,3,1,1,1,1,1,3,1,1,6,10,3,2
12054,4,2,1,1,1,1,1,5,1,1,6,10,3,2
12055,5,3,1,1,1,1,1,2,1,1,6,10,3,2
12056,1,3,1,1,1,1,1,6,1,1,6,10,3,2
12057,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12058,3,2,1,1,1,1,1,5,1,1,6,10,3,2
12059,4,2,1,1,1,1,2,1,1,1,6,10,3,2
12060,5,3,1,1,1,1,1,4,1,1,6,10,3,2
12061,1,2,1,1,1,1,1,5,1,1,6,10,3,2
12062,2,3,1,1,1,1,1,5,1,1,6,10,3,2
12063,3,3,1,1,1,1,1,4,1,1,6,10,3,2
12064,4,3,1,1,1,1,1,1,1,1,6,10,3,2
12065,3,2,1,5,1,1,1,4,1,1,6,4,1,0
12066,4,2,2,1,1,1,2,3,1,1,6,4,1,0
12067,5,2,1,1,1,1,2,5,1,1,6,4,1,0
12068,6,2,1,1,1,2,1,1,1,1,6,4,1,0
12069,7,2,1,1,1,1,1,6,1,1,6,4,1,0
12070,8,2,1,1,1,1,1,1,1,1,6,4,1,0
12071,9,2,1,1,1,1,1,4,1,1,6,4,1,0
12072,10,2,1,1,1,1,2,5,1,1,6,4,1,0
12073,11,2,1,1,1,1,1,6,1,1,6,4,1,0
12074,12,3,1,1,1,1,1,4,1,1,6,4,1,0
12075,13,2,1,1,1,1,1,3,1,1,6,4,1,0
12076,14,2,1,1,1,1,1,5,1,1,6,4,1,0
12077,15,2,1,1,1,1,1,3,1,1,6,4,1,0
12078,16,2,1,1,1,1,1,4,1,1,6,4,1,0
12079,17,2,1,1,1,1,2,5,1,1,6,4,1,0
12080,18,1,1,1,1,1,1,6,1,1,6,4,1,0
12081,19,2,1,1,1,2,2,4,1,1,6,4,1,0
12082,1,2,1,1,1,1,2,5,1,1,6,4,2,3
12083,2,2,1,1,1,2,2,1,1,1,6,4,2,3
12084,3,2,1,1,1,1,1,2,1,1,6,4,2,3
12085,4,2,1,1,1,1,1,4,1,1,6,4,1,0
12086,5,3,1,1,1,1,1,4,1,1,6,4,1,0
12087,6,2,1,1,1,1,1,5,1,1,6,4,1,0
12088,7,2,1,1,1,1,2,5,1,1,6,4,1,0
12089,8,1,1,1,1,1,2,6,1,1,6,4,1,0
12090,10,3,1,1,1,1,1,5,1,1,6,4,1,0
12091,11,2,1,1,1,1,1,5,1,1,6,4,1,0
12092,12,2,1,1,1,1,1,5,1,1,6,4,1,0
12093,13,2,1,1,1,1,2,6,1,1,6,4,1,0
12094,14,2,1,1,1,1,1,5,1,1,6,4,1,0
12095,15,2,1,1,1,1,1,2,1,1,6,4,1,0
12096,16,1,1,1,1,2,2,3,1,1,6,4,1,0
12097,18,2,1,1,1,1,1,4,1,1,6,4,1,0
12098,19,2,1,1,1,1,1,5,1,1,6,4,1,0
12099,20,2,1,1,1,1,1,4,1,1,6,4,1,0
12100,2,3,1,1,1,1,1,7,1,1,6,5,1,0
12101,3,2,1,1,1,1,1,4,1,1,6,5,2,3
12102,4,2,1,1,1,1,1,8,1,1,6,5,1,0
12103,5,2,2,1,1,1,1,5,1,1,6,5,1,0
12104,6,3,1,1,1,1,1,4,1,1,6,5,1,0
12105,7,2,1,1,1,2,1,4,1,1,6,5,1,0
12106,8,3,1,1,1,1,1,2,1,1,6,5,1,0
12107,10,3,1,1,1,1,1,5,1,1,6,5,1,0
12108,4,3,1,1,1,1,1,5,1,1,6,10,3,2
12109,5,3,1,1,1,1,2,2,1,1,6,10,3,2
12110,1,3,1,1,1,1,1,4,1,1,6,10,3,2
12111,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12112,4,2,1,1,1,1,1,4,1,1,6,10,3,2
12113,5,3,1,1,1,1,1,2,1,1,6,10,3,2
12114,1,3,1,1,1,1,1,4,1,1,6,10,3,2
12115,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12116,3,3,1,1,1,1,1,3,1,1,6,10,3,2
12117,1,3,1,1,1,1,1,5,1,1,6,10,3,2
12118,2,2,1,1,1,1,1,5,1,1,6,10,3,2
12119,3,3,1,1,1,1,1,2,1,1,6,10,3,2
12120,4,3,1,1,1,1,1,3,1,1,6,10,3,2
12121,5,3,1,1,1,1,1,3,1,1,6,10,3,2
12122,1,3,1,1,1,1,2,1,1,1,6,10,3,2
12123,2,3,1,1,1,1,1,4,1,1,6,10,3,2
12124,3,3,1,1,1,1,1,3,1,1,6,10,3,2
12125,4,3,1,1,1,1,1,5,1,1,6,10,3,2
12126,5,3,1,1,1,1,1,4,1,1,6,10,3,2
